Date,Month,Model,MSFT_Price,SPY_Price,MSFT_Shares,SPY_Shares,Total_Invested_THB,Current_Value_THB,Profit_Loss_THB,Return_Pct
2020-06-01 00:00:00-04:00,1,Model 1 (High Risk),192.16322326660156,290.0790100097656,0.3568395003256924,0.05909719956049223,3000,3000.0,0.0,0.0
2020-07-01 00:00:00-04:00,2,Model 1 (High Risk),196.1201171875,289.985595703125,0.706479453405422,0.11821343635594767,6000,6049.225943397883,49.225943397883384,0.8204323899647231
2020-08-01 00:00:00-04:00,3,Model 1 (High Risk),207.46385192871094,307.04730224609375,1.0370017488990542,0.17404475946953557,9000,9400.312290200958,400.31229020095816,4.447914335566202
2020-09-01 00:00:00-04:00,4,Model 1 (High Risk),218.27049255371094,329.2828369140625,1.3511597817561745,0.22610595191890442,12000,12927.989213079369,927.9892130793687,7.733243442328072
2020-10-01 00:00:00-04:00,5,Model 1 (High Risk),204.04693603515625,316.0117492675781,1.6872169159814787,0.2803534828496031,15000,15150.325283144359,150.32528314435876,1.002168554295725
2020-11-01 00:00:00-04:00,6,Model 1 (High Risk),194.3180389404297,309.5985107421875,2.0400993809617365,0.33572473480350074,18000,17512.87961032921,-487.1203896707884,-2.706224387059936
2020-12-01 00:00:00-05:00,7,Model 1 (High Risk),208.1920928955078,343.1837158203125,2.3694655332384453,0.38567715489977644,21000,21898.173763696785,898.1737636967846,4.2770179223656415
2021-01-01 00:00:00-05:00,8,Model 1 (High Risk),209.61717224121094,347.25482177734375,2.6965924944423776,0.43504394858493073,24000,25071.31207710698,1071.3120771069807,4.463800321279086
2021-02-01 00:00:00-05:00,9,Model 1 (High Risk),230.76280212402344,354.26031494140625,2.9937436294618545,0.48343451456094905,27000,30173.721625511425,3173.7216255114254,11.754524538931205
2021-03-01 00:00:00-05:00,10,Model 1 (High Risk),228.67877197265625,366.8307189941406,3.2936028073816477,0.5301668525447016,30000,33168.04865722466,3168.048657224659,10.560162190748864
2021-04-01 00:00:00-04:00,11,Model 1 (High Risk),233.9001922607422,378.4521179199219,3.586768143881192,0.5754641473176284,33000,36985.59843257491,3985.5984325749087,12.077571007802753
2021-05-01 00:00:00-04:00,12,Model 1 (High Risk),243.07858276367188,395.0693054199219,3.868863866967153,0.6188561722299052,36000,41472.51583319792,5472.515833197918,15.201432869994216
2021-06-01 00:00:00-04:00,13,Model 1 (High Risk),239.325439453125,396.4579772949219,4.155383464416212,0.6620962080587333,39000,43994.380399874164,4994.380399874164,12.806103589420934
2021-07-01 00:00:00-04:00,14,Model 1 (High Risk),262.7355651855469,407.953125,4.4163737438365205,0.7041178426346595,42000,50665.49340749979,8665.493407499787,20.63212716071378
2021-08-01 00:00:00-04:00,15,Model 1 (High Risk),275.5241394042969,414.7392272949219,4.665250044547177,0.7454519051362198,45000,55809.50027630047,10809.500276300467,24.02111172511215
2021-09-01 00:00:00-04:00,16,Model 1 (High Risk),292.53790283203125,428.2071228027344,4.899651904639819,0.7854859359357367,48000,61938.95978967742,13938.959789677421,29.03949956182796
2021-10-01 00:00:00-04:00,17,Model 1 (High Risk),280.1998596191406,412.88262939453125,5.144375184175482,0.8270058641729603,51000,62401.834605550626,11401.834605550626,22.35653844225613
2021-11-01 00:00:00-04:00,18,Model 1 (High Risk),319.2301330566406,437.4137268066406,5.359177677645802,0.8661972660249537,54000,73139.41520867612,19139.415208676117,35.443361497548366
2021-12-01 00:00:00-05:00,19,Model 1 (High Risk),320.5035400390625,428.34295654296875,5.573126729700177,0.9062186014548909,57000,76103.27203418284,19103.27203418284,33.51451234067165
2022-01-01 00:00:00-05:00,20,Model 1 (High Risk),325.0380554199219,455.8104248046875,5.784091038118895,0.9438282220558298,60000,80858.97561839591,20858.97561839591,34.764959363993185
2022-02-01 00:00:00-05:00,21,Model 1 (High Risk),299.8020935058594,432.185546875,6.0128133521279805,0.9834937251408169,63000,77969.70314966235,14969.703149662353,23.761433570892624
2022-03-01 00:00:00-05:00,22,Model 1 (High Risk),286.9849548339844,410.2685546875,6.251750715973747,1.02527820252031,66000,77517.92311051812,11517.923110518124,17.45139865230019
2022-04-01 00:00:00-04:00,23,Model 1 (High Risk),301.0642395019531,433.4993896484375,6.479514161691729,1.064823488055221,69000,84432.26174554901,15432.26174554901,22.365596732679727
